Banglalink sin e chole vai.	বাংলালিংক সিম এ চলে ভাই।
Method 3 ta niye ami khub interested,, asa korci ai bishoy e ekta details post hbe…	মেথড ৩ টা নিয়ে আমি খুব ইন্টারেস্টেড,, আশা করছি এই বিষয় এ একটা ডিটেইলস পোস্ট হবে…
Game ta onk purana and lucky patcher diai hack hoy. Tachara wr3d boring. Er theke wr3d er valo ekta mod (jegulay Raw, SD ache) post dien 🙂	গেইম টা অনেক পুরানা এন্ড লাকি প্যাচার দিয়েই হ্যাক হয়।তাছাড়া ডাব্লিওআর৩ডি বোরিং। এর থেকে ডাব্লিওআর৩ডি এর ভালো একটা মুড (যেগুলায় র, এসডি আছে) পোস্ট দিয়েন 🙂
ami restrict background e tik diyei try korsi….kintu protom koy bar mb kate nai..pore hotat kore 2 mb kheye felse…..vai….apnio use kore dekhen…	আমি রেস্ট্রিকট ব্যাকগ্রাউন্ড এ টিক দিয়েই ট্রাই করসি…কিন্তু প্রথম কয় বার এমবি কাটে নাই..পরে হঠাৎ করে ২ এমবি খেয়ে ফেলছে….. ভাই…. আপনিও ইউজ করে দেখেন…
download korar jonno “create download link” e click korte hobe.	ডাউনলোড করার জন্য “ক্রিয়েট ডাউনলোড লিংক” এ ক্লিক করতে হবে।
business neme ke thevo	বিজনেস নেইম কি দিবো
Tumar baton phone naki	তোমার বাটন ফোন নাকি
good kintu screenshot dile vlo hoto	গুড কিন্তু স্ক্রিনশট দিলে ভালো হতো
g bhi bolen	জ্বি ভাই বলেন
Apni Amer Kotha kamna Janan..	আপনি আমার কথা কেমনে জানেন..
title thik korun	টাইটেল ঠিক করুন
Vai wap4dollar click Adan prodan group ace.thakle link dao.	ভাই ওয়াপ ফর ডলার ক্লিক আদান প্রদান গ্রুপ আছে।থাকলে লিংক দাও।
App er nam boilai to bash maira dila je sob public janto e nai ei bepar ta tara ekhn onno k bash marte sokkhom hoya gelo ??	অ্যাপ এর নাম বইলাই তো বাঁশ মাইরা দিলা যে সব পাবলিক জানতো ই নাই এই ব্যাপার টা তারা এখন অন্যকে বাঁশ মারতে সক্ষম হয়ে গেলো ??
Mobile varsion hole Valo hoi	মোবাইল ভার্সন হলে ভালো হয়
Link sharing option pai na to bro. Image dekhen.	লিংক শেয়ারিং অপশন পাই না তো ব্রো। ইমেজ দেখেন।
RobiulRs amake Techzbd.cf Giye Msg dau …	user আমাকে Techzbd.cf গিয়ে মেসেজ দাও …
Vai ei unsupported ISO Kivabe solve korbo plz help koren… Onk cesta koreo to Pendrive e Boot korte parsi na…. Plzzz help…	ভাই এই আনসাপোর্টেড আইএসও কিভাবে সল্ভ করবো প্লিজ হেল্প করেন… অনেক চেষ্টা করেও তো পেনড্রাইভ এ বুট করতে পারছি না…. প্লিজ হেল্প…
Dekci movie ta Joss movie hoice	দেখছি মুভি টা জোশ মুভি হইছে
Ami order korce…..sob gula Shipped out kora hoica……asa korce 20-25 er modde pabo	আমি অর্ডার করছি…..সব গুলা শিফড আউট করা হইছে……আশা করছি ২০-২৫ এর মধ্যে পাবো
Config New Added	কনপিগ নিউ এডেড
1 min E Koto Credit Lage ?	১ মিনিট এ কত ক্রেডিট লাগে ?
Ji vai khelen	জি ভাই খেলেন
Now newbd is trickbd, well	নাউ নিউবিডি ইজ ট্রিকবিডি, ওয়েল
Trickbd hake kora jaba???	ট্রিকবিডি হ্যাক করা যাবে???
Uporer Shobar Email e Canva Invitation Deya hoyeche Proof:	উপরের সবার ইমেইল ই ক্যানবা ইনভাইটেশন দেয়া হয়েছে প্রুফ:
Apnar Mobile er MTK jodi 6572 hoy, tahole hobe, CPU-Z diye check koren…. @Nibir 🙂	আপনার মোবাইল এর এমটিকে যদি 6572 হয়, তাহলে হবে, সিপিইউ-জেড দিয়ে চেক করেন…. @user 🙂
tara tk chai apni mt6582 ekti valo rom din ami port kore nibo	তারা টাকা চায় আপনি mt6582 একটি ভালো রোম দিন আমি পোর্ট করে নিবো
Ss nite hobe	স্ক্রিনশট নিতে হবে
Amer to Airtel sim nai robi diye dekhabo inshallah	আমার তো এয়ারটেল সিম নাই রবি দিয়ে দেখাবো ইনশাআল্লাহ
Amar Itel It5231 E Khelci Khub Mojar Game Eita	আমার আইটেল lt5231 এ খেলছি খুব মজার গেইম এইটা
instalall na hole ami ki korbo	ইন্সটল না হলে আমি কি করবো
bro,akhon kaj hosse na? kichu koren.	.ব্রো, এখন কাজ হচ্ছে না? কিছু করেন।
tnxzz. for help	থ্যাংকস। ফর হেল্প
Vai author howar jonno requ disi but 5days hoye gelo pending e ase. Help me plz.	ভাই অথোর হওয়ার জন্য রিকোয়েস্ট দিসি বাট 5ডেইস হয়ে গেলো পেন্ডিং এ আছে।হেল্প মি প্লিজ।
Mgs Chek Fc Dici	মেসেজ চেক এফসি দিছি
ami blollam vi amr account a 5tk ache bkash diya ki kormu.	আমি বললাম ভাই আমার একাউন্ট এ ৫টাকা আছে বিকাশ দিয়া কি করমু।
Amar Shate Jogajog Korun fb.com/aali.khan.35110418	আমার সাথে যোগাযোগ করুন fb.com/aali.khan.35110418
Shadhin vai Apnar phone number ta ektu diben olz……..khub dorkar	user ভাই আপনার ফোন নাম্বার টা একটু দিবেন প্লিজ…….. খুব দরকার
vai gp ki ei offar bondo korbo ni kono	ভাই জিপি কি এই অফার বন্ধ করবো নি কোনো
ekta kotha #### All ###### master card niye asha charao kaj kora jay, but facebook, youtube etc post prochar/ boost korte lage, online a kena kata korte master card lage janen maybe,abar website host kinte lage. tai etai valo. .. ar master card ATM theke tola jay per withdraw 3 dollar fee, but online theke bkash, mcash, DBL a anle fee kom…	একটা কথা #### অল ###### মাস্টার কার্ড নিয়ে আসা ছাড়াও কাজ করা যায়,বাট ফেইসবুক, ইউটিউব ইটিসি পোস্ট প্রচার/বুস্ট করতে লাগে, অনলাইন এ কেনাকাটা করতে মাস্টার কার্ড লাগে জানেন মেবি,আবার ওয়েবসাইট হোস্ট কিনতে লাগে।তাই এটাই ভালো. .. আর মাস্টার কার্ড এটিএম থেকে তোলা যায় পার উইথড্র ৩ ডলার ফ্রি, বাট অনলাইন থেকে বিকাশ, এমক্যাশ, ডিবিএল এ আনলে ফি কম…
rana vai plz amr post gula deken,,,,sobgula pending e raksen	user ভাই প্লিজ আমার পোস্ট গুলা দেখেন,,,, সবগুলা পেন্ডিং এ রাখছেন
Osthir ekta post but very hard	অস্থির একটা পোস্ট বাট ভেরি হার্ড
kotobar neoa jabe…	কতবার নেওয়া যাবে…
tnx ra vi	থ্যাংকস রে ভাই
ami samsung er moto parmanently rakte chassi i10 a	আমি স্যামসাং এর মতো পার্মানেন্টলি রাখতে চাচ্ছি আই10 এ
na… sathe sathe payment day	না… সাথে সাথে পেমেন্ট দেয়
Hm bepar na..assa vaia kbe Pete pari?? Jdi Aktu taratari diten ba help krten personally better htw???	হুম ব্যাপার না..আচ্ছা ভাইয়া কবে পেতে পারি?? যদি একটু তাড়াতাড়ি দিতেন বা হেল্প করতেন পারসোনালি বেটার হতো???
nije kiso korte par ar na par onnoke hudai bas dite paro… aijonnoi contributor	নিজে কিছু করতে পার আর না পার অন্যকে হুদাই বাঁশ দিতে পারো… এইজন্যই কন্ট্রিবিউটর
apni try korsen?	আপনি ট্রাই করছেন?
plss amak author koren.nijer vasay mansonmoto post korci	প্লিজ আমাকে অথোর করেন। নিজের বাসায় মানসম্মত পোস্ট করছি
ami kaj kori…youtube a asun	আমি কাজ করি…ইউটিউব এ আসুন
oh hm setao tik	ওহ হম সেটাও ঠিক
tnx comment er jonnoo!!	থ্যাংকস কমেন্ট এর জন্য!!
vai..launch gta5 dile disc1 insert dite bole…ki korbo plz bolen…ar ha…gta 4 pc er high compress file thakle share korian plz	ভাই…লঞ্চ জিটিএ ফাইভ দিলে ডিস্ক ওয়ান ইনসার্ট দিতে বলে… কি করবো প্লিজ বলেন… আর হ্যাঁ…জিটিএ ফর পিসি এর হাই কমপ্রেস ফাইল থাকলে শেয়ার করিয়েন প্লিজ
bongobondhu re chenen? unar pic chara ar karo pic BD Flag a dewa nishedh / be ayeni / illegal / oporadh	বঙ্গবন্ধু রে চিনেন? উনার পিক ছাড়া আর কারো পিক বাংলাদেশ ফ্ল্যাগ এ দেওয়া নিষেধ /বেআইনি / ইলিগ্যাল / অপরাধ
link akane den plz	লিংক এখানে দেন প্লিজ
vi ak click a kivabe sob frind k unflow korbo ata share koren plz	ভাই এক ক্লিক এ কিভাবে সব ফ্রেন্ড কে আনফলো করবো এটা শেয়ার করেন প্লিজ
Vaiya akhon try koren.Link thik korsi & post o update korsi	ভাইয়া এখন ট্রাই করেন।লিংক ঠিক করছি এন্ড পোস্ট ও আপডেট করছি
apner panies o ki daraii jar naki sokal a?	আপনার পেনিস ও কি দাড়ায় যায় নাকি সকাল এ?
amar profile ghete dekho	আমার প্রোফাইল ঘেটে দেখো
ai kostu kaki bogano bolan tu	এই কষ্ট কাকে বুঝাবো বলেন তো
post e download link deoya trickbdr niyom vai	পোস্টে ডাউনলোড লিংক দেওয়ার নিয়ম ভাই
amar jana nai vai jodi arokom banglar sathey english translet thake taholey please amakey link den vaia	যদি এইরকম বাংলার সাথে ইংলিশ ট্রান্সলেট থাকে তাহলে প্লিজ আমাকে লিংক দেন ভাইয়া
Amader aidike nai bro	আমাদের এদিকে নাই ব্রো
আছে Play Store এ	আছে প্লে স্টোর এ
aro 5 bocor agei jane	আরো ৫ বছর আগেই জানে
Fixed! Thnx 4 Report!	ফিক্সড! থ্যাংক্স ৪ রিপোর্ট!
Plz apni help ta korun Facebook	প্লিজ আপনি হেল্পটা করুন ফেসবুক
Attention…@sharaj…..Java ar akta “tank x” game asa.Jeta multiplayer bluetooth dia khala jai.Ami chaila post korta pari kintu publish hoba na..Tai akta post korla sobai multiplayer khalar sujog paba..	অ্যাটেনশন…@User… জাভা এর একটা “থ্যাংক এক্স” গেম আছে। যেটা মাল্টিপ্লেয়ার ব্লুটুথ দিয়ে খেলা যায়। আমি চাইলে পোস্ট করতে পারি কিন্তু পাবলিশ হবে না…তাই একটা পোস্ট করলে সবাই মাল্টিপ্লেয়ার খেলার সুযোগ পাবে..
ok bro.porer bar theke deoar ceshta korbo.	ওকে ব্রো। পরের বার থেকে দেওয়ার চেষ্টা করব।
Are lotir bati Ali to Sara din maseg ase	আরে লতির বাটি User তো সারাদিন আসে
ja vabsilam ta kisui pelam na	যা ভাবছিলাম তা কিছুই পেলাম না
Onek video asey egulor…modding niye	অনেক ভিডিও আছে এগুলার…মডেলিং নিয়ে
wapkiz e Blog site er theme dite parben…..?	ওয়াপকি্জ এ ব্লগ সাইটের থিম দিতে পারবেন…..?
Hmm..Kamon Moja Pailan Khale	হুম..কেমন মজা পেলেন খেলে
Nofollow Backlink দেয়	নোফলো ব্যাকলিংক দেয়
Hi Rana Vai Kemon Asen.	হাই User ভাই কেমন আছেন।
ekta apps besi mb na	একটা অ্যাপ্স বেশি এমবি না
vai tuturial koi?	ভাই টিউটোরিয়াল কই?
vai amar account log out hoye gele abar log in korar jonno ki ki lagbe?	ভাই আমার অ্যাকাউন্ট লগ আউট হয়ে গেলে আবার লগ ইন করার জন্য কি কি লাগবে?
Inshallah asbe next month	ইনশাআল্লাহ আসবে নেক্সট মান্থ
samanno gan theke ai tuku jani je aigulor kono copyright nai but akta sofol code banate je kosto ta seta hoito fell korechi se karonei jiggasa korlam apnar hole obossoi apnar credit ditam ami	সামান্য গান থেকে এইটুকু জানি যে এইগুলার কোন কপিরাইট নাই একটা সফল কোড বানাতে যে কতটা তা সেটা হয়তো ফিল করতেছি সেই জিজ্ঞাসা করলাম আপনার হলে অবশ্যই আপনার ক্রেডিট দিতাম ভাই
vai app download disi kinto install hoy na.only playstore theke download dile auto install hoy.tasara kono app instsll hoy na.apnar phn number den bistarito bolsi plz	ভাই অ্যাপ ডাউনলোড দিছি কিন্তু ইনস্টল হয় না। অনলি প্লে স্টোর থেকে ডাউনলোড দিলে অটো ইনস্টল হয়। তাছাড়া কোন অ্যাপ ইন্সটল হয় না। আপনার ফোন নাম্বার দেন বিস্তারিত বলসি প্লিজ
Asum pick bro	অসাম পিক ব্রো
koi theke psd file kinen r kmne kaj koren	কই থেকে পিএসডি ফাইল কিনেন আর এমনে কাজ করেন
Ar koto bar bolbo…. Gmme khele	আর কতবার বলবো….গেইম খেলে
kingo root, iroot and king root diya try korchi ekta dia o hoy nai….ekhn 360 diye korbo… bro tomar fb id link ta dao kindly	কিংগ রুট, আইরুট এন্ড কিং রুট দিয়ে ট্রাই করছি একটা দিয়াও হয় নাই…. এখন ৩৬০ দিয়ে করব… ব্রো এফবি আইডির লিংকটা দাও কাইন্ডলি
hmm… bro, code to likhtei hoibo	হুম…ব্রো,করতো লিখতেই হইবো
valo post kintu ami cai ami pore upload kore sotrurr img delete korte next plz	ভালো পোস্ট কিন্তু আমি চাই আমি পরে আপলোড করে শত্রুর ইমেজ ডিলিট করতে নেক্সট প্লিজ
bro amar easynet chole na. tobuo thanks☺☺	ব্রো আমার ইজিনেট চলে না।তবুও থ্যাংকস ☺☺
Name r age icche-moto dile hobe?	নেইম আগে ইচ্ছে-মতো দিলে হবে?
vai philz recovery kotha theke download korbo???	ভাই প্লিজ রিকভারি কোথা থেকে ডাউনলোড করব??
Oi miya link koi	ওই মিয়া লিংক কই
Ouerload id make krbo kivabe aktu help krte parben	আওয়ারলড আইডি মেক করব কিভাবে একটু হেল্প পারবে
í ½í¸±í ½í¸±í ½í¸±í ½í¸±í ½í¸±í ½í¸±í ½í¸±	í ½í¸±í ½í¸±í ½í¸±í ½í¸±í ½í¸±í ½í¸±í ½í¸±
download korar akta sohoj poddoti din	ডাউনলোড করার একটা সহজ পদ্ধতি দিন
egulaTo khub easy ?????	এইগুলা তো খুব ইজি????
ami comment er jonnoy click korachi r xm er jonno atodin ami net a tmn chilam na but akn pc te http injector dia nijer config a chalai ……..bro jonogoner onk help korachen r onk post o kore falachan akn ata off korla valo hoy	আমি কমেন্ট এর জন্য ক্লিক করেছি এক্সাম এর জন্য আমি নেটে তেমন ছিলাম না বাট এখন পিসিতে এইচটিটিপি ইনজেক্টর দিয়ে নিজের কনফিগে চালাই……ব্রো জনগণের অনেক হেল্প করতেছেন আর অনেক পোস্ট ও করে ফেলেছেন এখন এটা অফ করলে ভালো হয়
colbe . lag hote pare .	চলবে। ল্যাগ হতে পারে।
Ami jugantor e lekhei dam pai na	আমি যুগান্তরে লিখেই দাম পাইনা
2 Mbps +	২ এমবিপিএস+
egula ki bangladeshi……………….	এগুলা কি বাংলাদেশি…………..
Sotti osadaron baiya	সত্যি অসাধারণ ভাইয়া
lol . seriously!	লল।সিরিয়াসলি!
Tahole kemon income sombob mas ses e?	তাহলে কেমন ইনকাম সম্ভব মাস শেষ এ?
Agula pc teo available	এগুলো পিসিতেও এভেলেবেল
Trickbd.com teke kivabe deactive korboo id.?	Trickbd.com থেকে কিভাবে ডিএক্টিভেট করব আইডি.?
Vai kivabe ami invite korbo and kiser maddhome	ভাই কিভাবে আমি ইনভাইট করব এন্ড কিসের মাধ্যমে
১৫০০ bosor age post korleoo amer post er sathha 80% mil o powa jaba na, Admin k boltesI.. language gula dekhen just..	১৫০০ বছর আগে পোস্ট করলেও আমার পোস্ট এর সাথে ৮০% মিল ও পাওয়া যাবে না, এডমিন কে বলতেছি.. ল্যাঙ্গুয়েজ গুলা জাস্ট..
Dreamploy er earning er 1st part dea hoyce… Dreamploy nie sob update pete postbd24.com e jeo….	ড্রিমপলি এর আর্নিং এর ১এসট পার্ট দেয়া হয়েছে… ড্রিমপলি নিয়ে সব আপডেট পেতে postbd24.com এ যেয়ো…
Vai video den pode ki banabo jodi nai ba sini	ভাই ভিডিও দেন পরে কি বানাবো যদি নাইবা শুনি
toke pidan dewa dorkar…	তোকে পিডান দেওয়া দরকার….
vi post er aga matha kisoi bojlamna…… mone hoilo china language a itihash portasi	ভাই পোস্ট এর আগা মাথা কিছুই বুঝলাম না….. মনে হইলো চায়না ল্যাঙ্গুয়েজ এ ইটালিশ পড়তেছি
aita trickbd onekbar koro hoise	এইটা ট্রিকবিডি অনেকবার কারো হইছে
tnq for nice comment ?	থ্যাংক ইউ ফর নাইস কমেন্ট?
65 mB…bulk sms ki?	৬৫ এমবি….বুল্ক ম্যাসেজ কি?
Vai kaj hccheee. R 100 view a koto gems paichen apnii	ভাই কাজ হচ্ছে।আর ১০০ ভিউ এ গেমস পাইছেন আপনি
rana vai ektu kosto kore amr 6 ta post dekhben valo lagle tunar banaben ar valo na lagle block marben	User ভাই একটু কষ্ট করে আমার ৬টা পোস্ট দেখবেন ভালো লাগলে টুনার বানাবেন আর ভালো না লাগলে ব্লক মারবেন
Vai ata ke akon o kaz korse apni ki ama k atar vedio deti parben	ভাই এটা কি এখন ও কাজ করছে আপনি কি আমাকে এটার ভিডিও দিতে পারবেন
ektau to pailm na	একটু তো পাইলাম না
apunake onek onek tnxx share korrer jonno aro onno onno subject paila share koyren	আপনাকে অনেক অনেক থ্যাংকস শেয়ার করার জন্য আরো অন্য অন্য সাবজেক্ট পাইলে শেয়ার করিয়েন
kusi hoilam sobai onk lafalafi korchilo	খুশি হইলাম সবাই অনেক লাফালাফি করেছিল
apnara author holen kivabe????	আপনারা অথোর হইলেন কিভাবে????
Advertise Post .	এডভারটাইস পোস্ট।
Eta sob somoy update hoy, bortomaney onek balo features add korse.	এটা সব সময় আপডেট হয়, বর্তমানে অনেক বড় ফিচারস এড করছে।
Okhy try korbo	ওকে ট্রাই করবো
plz vai full deyen….	প্লিজ ভাই ফুল দিয়েন….
youtube link 1st ei disen…daran akta report mari…	ইউটিউব লিংক ১এসটি এই দিসেন….দাঁড়ান একটা রিপোর্ট মারি…
vai vinno style korte bole	ভাই ভিন্ন স্টাইল করতে বলে
Yeasin bro apnar email address ta din othoba amake ekta mail pathan	User ব্রো আপনার ইমেইল এড্রেস টা দিন অথবা আমাকে একটা মেইল পাঠান
kno vai,ai khane vabb ar ki deklen,vlo kore khota bolen,ata abal girir gayga na. ok???	কেন ভাই, এইখানে অভাব এর কি দেখলেন, ভালো করে কথা বলেন, এটা আবাল গিরির জায়গা না।ওকে???
Ami parbo….tik korte	আমি পারবো…. ঠিক করতে
symphony i10 root korbo kivabe???	সিম্ফনি আই১০ রুট করবো কিভাবে???
Sorry,,,Ad view korte hoi?vai	সরি,,, এড ভিউ করতে হয়? ভাই
Thanks Sadin Vaiya..	থ্যাংকস User ভাইয়্যা
adsene ctr koto thaka valo for blogger	এডসেন্স সিটিআর কত থেকে ভালো ফর বিগেনার্স
Tahole apnar phoneta kinte hobe	তাহলে আপনার ফোনটা কিনতে হবে
Sob kichu jokhn nijer kache permission thake jinish ta tar e hoy..	সব কিছু একজন নিজের কাছে পারমিশন থাকে জিনিস টা তার ই হয়..
File manager option theke show hide files on korun…tai na hole…Web turnnel re-install din..150mb chalan..file asbe	ফাইল ম্যানেজার অপশান থেকে শো হাইড ফাইলস অন করুন…তাই না হলে…ওয়েব টার্নেল রি-ইনস্টল দিন..১৫০ এমবি চালান..ফাইল আসবে
haha jakaria vaia bola lav nay nember deba na.jara akto basey jana tara akto save and vab a thaka.{lol}	হাহা User ভাইয়্যা বলে লাভ নাই মেম্বার দিবে না।যারা একটু বেশি জানে তারা একটু সেইফ এন্ড ভাব এ থাকে।{লল}
Amar sudhu browse korte parsi	আমার শুধু ব্রাউজ করতে পারসি
ar kabbo bhai….apni Singup bonus pan nai Cz mail active kren nai….mail active korle tobeyto account active hbe…onnathay kono refer bonus/sing bonus kiso paben na…	আর User ভাই….আপনি সাইম আপ বোনাস পান নাই কজ মেইল এক্টিভ করেন নাই…. মেইল এক্টিভ করলে টবেয়টো একাউন্ট এক্টিভ হবে…অন্যথায় কোনো রেফের বোনাস/সাইন বোনাস কিছু পাবেন না…
amar ekta gmail a contact number backup koresilam ekhon jekono mobile a GMail dile contact list a number gulo ase ekhon gmail theke contact gulo remove debo kivabe?????	আমার একটা জিমেইল এ কন্টাক্ট নাম্বার ব্যাকাপ করেছিলাম এখন যেকোনো মোবাইল এ জিমেইল দিলে কন্টাক্ট লিস্ট এ নাম্বার গুলো আছে এখন জিমেইল থেকে কন্টাক্ট গুলো রিমুভ দিবো কিভাবে?????
FTX onek valo exchange but FTX mobile app ta akdom baje.	এফটিএক্স অনেক ভালো এক্সচেঞ্জ বাট এফটিএক্স মোবাইল অ্যাপ টা এখন বাজে।
screen er alo to thekei jasse	স্ক্রিন এর আলো তো থেকেই যাচ্ছে
speed hawa hoye jay majhe majhe	স্পিড হাওয়া হয়ে যায় মাঝে মাঝে
Karon apni jei site theke download korchen shei site er video ta chilo youtube theke copy kora. R gp free net diye youtube er video dekha+chalanu jayna. Sejonno stark vpn use korte hoy.	কারণ আপনি যেই সাইট থেকে ডাউনলোড করেছেন সেই সাইট এর ভিডিও টা ছিলো ইউটিউব থেকে কপি করা। আর জিপি ফ্রী নেট দিয়ে ইউটিউব এর ভিডিও দেখা+চালানো যায় না। সেজন্য একটা ভিপিএন ইউজ কররে হয়।
Ek droidvpn er post ar koto din.Je vat khete pare se khichurio khete pare.Tai settings poriborton hole o to fake post ekhon porjonto ek joner o connected hoy ni.Apni jodi notification bar diye proof den tahole biswas hobe.	এক ড্রাইয়ডভিপিএন এর পোস্ট আর কত দিন। যে ভাত খেতে পারে সে খিচুড়িও খেতে পারে।তাই সেটংস পরিবর্তন হলে ও তো ফেইক পোস্ট এখন পর্যন্ত এক জবের ও কানেক্টেড হয় নি।আপনি যদি নোটিফিকেশন বার দিয়ে প্রুফ দেন তাহলে বিশ্বাস হবে।
BB Code	বিবি কোড
admin vai amake tuner banan plz	এডমিন ভাই আমাকে টিউনার বানান প্লিজ
porer part er jonno wait korci…	পরের পার্ট এর জন্য ওয়েট করছি…
tnx for ur nice comment ?	থ্যাংকস ফর ইউর নাইস কমেন্ট?
vai post korsen somadan diben na??	ভাই পোস্ট করসেন সমাধান দিবেন না??
Kaj hosse na?	কাজ হচ্ছে না?
group join hoyna	গ্রুপ জয়েন হয়না
vai Rajshahi Board ta ki hariye gese naki amra exam dey nai??	ভাই রাজশাহী বোর্ড টা কি হারিয়ে গেছে নাকি আমরা এক্সাম দেয় নাই??
Vai. amar. lava iris x8pro root korbo. ki vabe plz. comment. me	বাই.আমার.লাভা আইয়ারাইএস এক্স৮প্রো রুট করব.কি ভাবে প্লিজ.কমেন্ট.মি
ooo tai naki tnxxx	ওওও তাই নাকি থ্যাংকস
great.. jpg save kora jabe ??	গ্রেট..যেপিজি সেইভ করা যাবে??
yea.best post.but,it’ѕ not accepable for me…	ইয়া.বেস্ট পোস্ট.বাট, ইটস নট এক্সেপ্টেবল ফর মি..
Trickbd te Fileupload er jonno kon kon site use kora jete pare? Without Survey er jekono site ki use korte parbo ? media fire, google drive egula te storage limit er jonno oigula ami use korina…ar kon kon site use korte parbo?	ট্রিকডবিডি তে ফাইলআপলোড এর জন্য কোন কোন সাইট ইউজ করা জেতে পারে? উইদাউট সার্ভে এর জন্য যেকোনো সাইট কি ইউজ করতে পারবো?মিডিয়া ফায়ার, গুগল ড্রাইভ এগুলা তে স্টোরেজ এর লিমিট এর জন্য ওইগুলা আমি ইউজ করিনা… আর কোন কোন সাইট ইউজ করতে পারবো?
vaiya ektu kotha chilo fb te asen	ভাইয়া একটু কথা ছিলো এফবি তে আসেন
Vayre re vay…developer link diye sob kota apps namate bolley to hoy…sob app er database eki…sudhu game alada	ভাই রে ভাই… ডেভলপার লিংক দিয়ে সব কটা অ্যাপস নামাতে বললেই তো হয়…সব অ্যাপ এর ডাটাবেইজ একি…শুধু গেইম আলাদা
Oo taile apnar kaj chilo eta????	ওও তাইলে আপনার কাজ ছিলো এটা???
vai ami permant nai but amer coinbsae aceut asay na kano pls vai help	ভাই আমি পার্মানেন্ট নাই বাট আমার কয়েনবেস একাউন্ট আসছে না কেনো প্লিজ ভাই হেল্প
vai…link den please	ভাই…লিংক দেন প্লিজ
Tahola apni kivaba ato payment nicen? Apni full verified korcen kivaba? Apnr dao link thaka to temporary e kora jai -_-	তাহলে আপমি কিভাবে এতো পেমেন্ট নিচ্ছেন? আপনি ফুল ভেরিফাইড করছেন কিভাবে? আপনার দেওয়া লিংক থেকে তো টেম্পরারি এ করা যায় -_-
nc post, vaia	নাইস পোস্ট, ভাইয়া
Philippines ar brazil server asy ki pubg lite Khelbo… Plz…. Answer	ফিলিপিনস আর ব্রাজিল সার্ভার আছে কি পাবজি লাইট খেলবো…প্লিজ….আন্সার
Onno number er post dibo…pore	অন্য নাম্বার এর পোস্ট দিবো…পরে
tnx vi amr kaj korce	থ্যাংকস ভাই আমার কাজ করছে
udp port ta bolte parben keu?	ইউডিপি পোর্ট তে বলতে পারবেন কেউ?
Done?? onno VPN er trail kivabe nibo Oita neya akta post deben plzz	ডান??অন্য ভিপিএন এর ট্রায়াল কিভাবে নিবো ওইটা নিয়ে একটা পোস্ট দিবেন প্লিজ
ata to onk ager vpn..akhn valo speed de na.	এটা তো অনেক আগের ভিপিএন..এখন ভালো স্পিড দে না।
Thanks amader sathe thakun	থ্যাংকস আমাদের সাথে থাকুন
vidmate mb besi tane kobe uninstall kore dici	ভিডমেট এমনি বেশি টানে কবে আনইনস্টল করে দিছি
ekta help korben vai ?	একটা হেল্প করবেন ভাই?
My airtel app theke kinle auto renew hote thakbe na?	মাই এয়ার্টেল অ্যাপ থেকে কিনলে অটো রিনিউ হতে থাকবে না?
register ee bitcoin address ki dibo?	রেজিস্টার এ বিটকয়েন এড্রেস কি দিবো?
Bro, aita to sbai use kra na…. So, onno frnd er id code kothai pabo??	ব্রো, এইটা তো সবাই ইউজ করে না….সো, অন্য ফ্রেন্ড এর আইডি কোড কোথাই পাবো??
akn r kaj kore na…..age korto	এখন আর কাজ করে না……আগে করতো
4 yrs ago gesi…xoss ekta jaiiga??	৪ ইয়ারস এ্যগো গেছি…জোশ একটা জায়গা??
android school bangla YouTube channel theke copy kora post.??	এন্ড্রোয়েড স্কুল বাংলা ইউটিউব চ্যানেল থেকে কপি করা পোস্ট।??
hahaha…ggoood..trickbd te aita sikhaite aicen..aita jane na trickbd te amn lok nai	হাহাহা…গুড..ট্রিকবিডি টে এইটা শিখাইতে আইছেন..এইটা জানে না ট্রিকবিডি তে এমন লোক নাই
Vaivai result dise goto kal sms and Online a… Result ai Vabe Kno Dekte Hobe??? 1mb ar Akta Pdf download dile e Hosche.. R Kisu e Lagbe Na…	ভাইভা রেজাল্ট দিসে গত কাল এসএমেস এনফ অনলাইন এ…রেজাল্ট এই ভাবে কেনো দেখতে হবে?১এমনি এর একটা পিডিএফ ডাউনলোড দিলে ই হইছে..আর কিছু ই লাগবে না…
Ami Try kora Tik kora deta parbo	আমি ট্রাই করে ঠিক করে দিতে পারবো
ei browser gulay onek features add kora baki	এই ব্রাউজার গুলায় অনেক ফিচার্স এড করা বাকি
Abaler moto kotha boilen na bro… Ekhane to screenshot add kora jay na.. Noyto dekhaitam… Jaa show korce ami setai bolci…	আবালের মতো কথা বলিয়েন না ব্রো…এখানে তো স্ক্রিনশট এড করা যায় না..নয়তো দেখাতাম…যা শো করছে আমক সেইটাই বলছি…
taka kivabe out korbo	টাকা কিভাবে আউট করবো
Ak Post Jara Barbar Kore Sudo Tader I’d Haraiche Bujlen Bro	এক পোস্ট যারা বারবার করে শুধু আইডি হারাইছে বুঝলেন ব্রো
Dhonnobad vai apnar comment er jonne. Eti korte hole apnake javascript othoba js framework jquery jante hobe shudhu matro dui line ei eti kora jay	ধন্যবাদ ভাই আপনার কমেন্ট এর জন্য। এটাই করতে হলে আপনাকে জাভাস্ক্রিপ্ট অথবা যেএস ফ্রেনোয়ার্ড জেকিউএরি জানতে হবে শুধু মাত্র দুই লাইনই এটি করা যায়
